Date,Open,High,Low,Close,Adj Close,Volume
2016-11-08,257.579987,263.320007,255.369995,262.260010,262.260010,1716800
2016-11-09,259.130005,277.980011,259.000000,269.829987,269.829987,4369700
2016-11-10,271.200012,281.359985,266.579987,270.869995,270.869995,5210900
2016-11-11,269.070007,273.790009,265.320007,272.440002,272.440002,2111900
2016-11-14,272.290009,273.989990,263.059998,263.140015,263.140015,2475000
2016-11-15,263.209991,267.859985,259.950012,260.200012,260.200012,2688200
2016-11-16,260.000000,262.640015,258.630005,261.989990,261.989990,2343900
2016-11-17,262.200012,266.570007,261.209991,265.480011,265.480011,1346900
2016-11-18,264.190002,266.000000,260.000000,262.700012,262.700012,1796800
2016-11-21,263.820007,265.709991,260.170013,264.100006,264.100006,1581800
2016-11-22,264.940002,273.260010,264.260010,273.019989,273.019989,2800400
2016-11-23,272.339996,273.950012,270.649994,272.309998,272.309998,1358500
2016-11-25,273.000000,275.929993,272.059998,275.500000,275.500000,626900
2016-11-28,275.709991,275.820007,270.279999,270.820007,270.820007,1707000
2016-11-29,272.140015,281.429993,271.140015,280.489990,280.489990,2657300
2016-11-30,280.489990,281.079987,272.019989,275.309998,275.309998,2486300
2016-12-01,273.549988,276.000000,269.950012,272.549988,272.549988,1401200
2016-12-02,273.040009,274.109985,265.779999,266.670013,266.670013,1751500
2016-12-05,268.359985,273.959991,267.010010,270.929993,270.929993,1765000
2016-12-06,272.170013,277.089996,271.320007,276.320007,276.320007,1233300
2016-12-07,276.440002,287.269989,275.109985,284.250000,284.250000,2007700
2016-12-08,285.399994,285.399994,278.609985,279.000000,279.000000,1757700
2016-12-09,279.739990,280.489990,276.510010,278.809998,278.809998,1317200
2016-12-12,281.040009,281.950012,275.980011,277.920013,277.920013,1490400
2016-12-13,279.589996,285.100006,275.339996,283.859985,283.859985,1485400
2016-12-14,283.899994,293.420013,281.989990,288.260010,288.260010,2460100
2016-12-15,288.160004,293.739990,287.989990,291.160004,291.160004,1842800
2016-12-16,292.619995,294.660004,287.649994,288.440002,288.440002,2332000
2016-12-19,288.959991,292.000000,287.089996,288.910004,288.910004,929900
2016-12-20,288.459991,291.609985,288.089996,290.380005,290.380005,880100
2016-12-21,290.630005,292.850006,288.010010,291.239990,291.239990,813100
2016-12-22,291.029999,291.790009,287.470001,291.019989,291.019989,770300
2016-12-23,290.730011,292.970001,288.940002,290.429993,290.429993,627500
2016-12-27,291.549988,293.290009,290.000000,291.799988,291.799988,837200
2016-12-28,293.010010,293.730011,290.429993,291.119995,291.119995,882600
2016-12-29,291.019989,294.869995,290.109985,292.190002,292.190002,1031000
2016-12-30,292.160004,292.989990,285.049988,287.920013,287.920013,1327600
2017-01-03,290.239990,291.440002,282.540009,285.769989,285.769989,1697700
2017-01-04,286.980011,292.079987,284.230011,291.549988,291.549988,1632500
2017-01-05,289.750000,297.130005,289.730011,296.170013,296.170013,1711900
2017-01-06,296.119995,298.790009,294.459991,298.160004,298.160004,1101300
2017-01-09,297.200012,297.940002,294.709991,296.260010,296.260010,1719500
2017-01-10,296.660004,300.149994,293.459991,298.200012,298.200012,1510100
2017-01-11,297.450012,300.040009,296.100006,299.540009,299.540009,1238000
2017-01-12,298.049988,298.239990,294.559998,297.190002,297.190002,1415400
2017-01-13,297.309998,300.070007,296.890015,298.429993,298.429993,1023500
2017-01-17,294.019989,306.369995,292.839996,306.140015,306.140015,3907500
2017-01-18,306.149994,307.320007,302.089996,303.690002,303.690002,1220600
2017-01-19,302.929993,307.760010,301.279999,306.130005,306.130005,1140400
2017-01-20,307.640015,309.179993,306.160004,308.440002,308.440002,1327000
2017-01-23,307.200012,309.850006,306.170013,308.700012,308.700012,1762400
2017-01-24,309.739990,310.209991,307.010010,308.350006,308.350006,1058800
2017-01-25,309.149994,311.200012,307.160004,310.309998,310.309998,1114700
2017-01-26,333.369995,341.500000,324.809998,333.149994,333.149994,12359700
2017-01-27,332.920013,334.119995,316.959991,323.549988,323.549988,2748900
2017-01-30,323.480011,325.260010,316.989990,324.799988,324.799988,2103500
2017-01-31,322.649994,325.269989,321.029999,323.950012,323.950012,1005900
2017-02-01,323.850006,327.010010,321.940002,326.850006,326.850006,944000
2017-02-02,325.640015,326.839996,324.190002,324.410004,324.410004,842500
2017-02-03,325.429993,329.100006,324.119995,328.709991,328.709991,1105800
2017-02-06,327.829987,328.279999,319.179993,322.600006,322.600006,2395700
2017-02-07,322.980011,325.390015,321.329987,323.369995,323.369995,1892100
2017-02-08,323.549988,327.500000,323.200012,325.730011,325.730011,982700
2017-02-09,325.839996,326.459991,321.239990,325.070007,325.070007,1224600
2017-02-10,325.070007,325.980011,321.609985,324.559998,324.559998,1035100
2017-02-13,325.000000,325.119995,319.399994,323.019989,323.019989,1708100
2017-02-14,321.910004,323.779999,320.260010,322.000000,322.000000,1091500
2017-02-15,321.850006,326.179993,320.019989,325.179993,325.179993,1380200
2017-02-16,320.000000,327.329987,317.019989,324.459991,324.459991,2050800
2017-02-17,323.869995,327.100006,319.720001,326.549988,326.549988,1532200
2017-02-21,324.299988,326.970001,321.510010,325.149994,325.149994,1283800
2017-02-22,323.299988,326.119995,322.459991,325.140015,325.140015,1475200
2017-02-23,326.089996,326.100006,321.170013,324.429993,324.429993,1530200
2017-02-24,324.380005,327.309998,322.720001,326.750000,326.750000,1160200
2017-02-27,326.920013,328.700012,324.910004,326.730011,326.730011,918200
2017-02-28,326.029999,326.779999,320.250000,323.059998,323.059998,1292900
2017-03-01,325.760010,328.100006,321.660004,325.170013,325.170013,1493000
2017-03-02,324.679993,324.679993,321.829987,323.950012,323.950012,897000
2017-03-03,323.570007,323.570007,320.510010,322.320007,322.320007,1130500
2017-03-06,321.260010,324.540009,319.450012,323.769989,323.769989,765500
2017-03-07,323.910004,327.040009,322.359985,323.239990,323.239990,1093500
2017-03-08,323.170013,325.079987,321.679993,322.600006,322.600006,1029200
2017-03-09,322.869995,326.100006,321.429993,323.140015,323.140015,921400
2017-03-10,325.570007,325.809998,322.739990,323.480011,323.480011,728500
2017-03-13,323.190002,325.559998,323.000000,324.339996,324.339996,732500
2017-03-14,323.690002,326.160004,323.630005,324.640015,324.640015,551600
2017-03-15,324.839996,326.890015,323.820007,325.380005,325.380005,1125000
2017-03-16,324.690002,326.820007,323.339996,323.720001,323.720001,725000
2017-03-17,324.950012,326.269989,322.480011,325.809998,325.809998,1451000
2017-03-20,326.059998,326.309998,322.429993,324.989990,324.989990,752800
2017-03-21,325.230011,326.269989,319.980011,320.660004,320.660004,801100
2017-03-22,321.440002,322.260010,318.929993,321.200012,321.200012,803300
2017-03-23,320.500000,326.750000,319.500000,323.619995,323.619995,1001500
2017-03-24,324.940002,327.739990,323.640015,325.350006,325.350006,1442000
2017-03-27,323.739990,325.760010,319.609985,323.140015,323.140015,1168900
2017-03-28,322.049988,325.730011,320.600006,324.079987,324.079987,1190300
2017-03-29,323.899994,327.119995,323.279999,325.940002,325.940002,810800
2017-03-30,325.130005,328.549988,322.579987,328.119995,328.119995,850600
2017-03-31,326.730011,330.910004,326.029999,327.320007,327.320007,1050200
2017-04-03,327.500000,330.809998,325.019989,328.269989,328.269989,1121600
2017-04-04,328.399994,334.000000,326.959991,331.519989,331.519989,1618900
2017-04-05,332.209991,338.750000,329.549988,331.989990,331.989990,1535100
2017-04-06,331.750000,336.959991,330.549988,336.799988,336.799988,1638100
2017-04-07,337.670013,338.510010,330.549988,330.649994,330.649994,1494500
2017-04-10,330.450012,333.149994,329.559998,331.369995,331.369995,965600
2017-04-11,330.420013,332.660004,328.000000,332.299988,332.299988,877300
2017-04-12,331.010010,335.690002,330.540009,334.570007,334.570007,1061600
2017-04-13,335.279999,335.700012,329.649994,330.000000,330.000000,705200
2017-04-17,331.730011,332.709991,329.079987,330.359985,330.359985,730300
2017-04-18,329.619995,331.000000,325.950012,328.179993,328.179993,1392600
2017-04-19,330.010010,335.959991,328.309998,333.609985,333.609985,1011000
2017-04-20,335.279999,337.049988,333.179993,335.589996,335.589996,888000
2017-04-21,336.440002,339.640015,335.739990,338.480011,338.480011,1092200
2017-04-24,340.029999,342.140015,338.739990,340.359985,340.359985,1138200
2017-04-25,341.980011,345.299988,340.890015,344.500000,344.500000,1405600
2017-04-26,345.510010,350.380005,344.850006,345.399994,345.399994,1495400
2017-04-27,346.100006,350.350006,346.100006,348.799988,348.799988,865200
2017-04-28,349.829987,349.989990,342.779999,345.160004,345.160004,1251700
2017-05-01,346.290009,347.250000,341.869995,344.140015,344.140015,1528300
2017-05-02,338.890015,340.130005,333.200012,337.690002,337.690002,2490300
2017-05-03,335.399994,337.480011,321.440002,324.489990,324.489990,4124300
2017-05-04,324.890015,327.399994,322.250000,322.600006,322.600006,1782300
2017-05-05,324.609985,334.869995,324.510010,334.779999,334.779999,1989000
2017-05-08,329.519989,331.000000,321.720001,323.809998,323.809998,3222000
2017-05-09,323.299988,327.829987,320.119995,325.519989,325.519989,1476500
2017-05-10,324.529999,327.179993,323.089996,325.579987,325.579987,940300
2017-05-11,325.279999,327.119995,323.200012,324.609985,324.609985,1071100
2017-05-12,324.799988,326.600006,321.799988,322.000000,322.000000,1523700
2017-05-15,322.239990,324.299988,320.630005,321.070007,321.070007,1944100
2017-05-16,322.359985,324.049988,319.209991,320.010010,320.010010,1459300
2017-05-17,319.140015,320.359985,312.489990,313.109985,313.109985,2390100
2017-05-18,314.160004,317.869995,312.559998,315.880005,315.880005,1797400
2017-05-19,315.010010,318.399994,313.920013,315.779999,315.779999,1920800
2017-05-22,315.779999,318.510010,315.519989,316.420013,316.420013,1841700
2017-05-23,317.339996,320.480011,314.500000,318.790009,318.790009,1444100
2017-05-24,320.200012,332.279999,318.299988,329.040009,329.040009,1789300
2017-05-25,329.589996,336.279999,329.000000,333.760010,333.760010,2180000
2017-05-26,334.380005,338.910004,333.010010,337.440002,337.440002,926700
2017-05-30,336.489990,340.000000,334.850006,338.920013,338.920013,1062400
2017-05-31,340.000000,345.850006,338.730011,345.549988,345.549988,2012000
2017-06-01,346.500000,354.049988,339.470001,346.390015,346.390015,2390000
2017-06-02,348.109985,353.369995,347.500000,353.029999,353.029999,1586300
2017-06-05,355.000000,355.000000,343.720001,344.429993,344.429993,1479000
2017-06-06,344.459991,345.519989,341.709991,342.829987,342.829987,1042000
2017-06-07,343.660004,347.010010,341.640015,345.880005,345.880005,966000
2017-06-08,344.899994,345.239990,333.380005,337.450012,337.450012,1990800
2017-06-09,338.510010,340.130005,329.970001,332.839996,332.839996,1442800
2017-06-12,330.899994,339.239990,329.040009,338.649994,338.649994,1395700
2017-06-13,335.989990,344.220001,335.989990,341.809998,341.809998,1106300
2017-06-14,342.829987,344.170013,336.130005,338.329987,338.329987,1276600
2017-06-15,336.809998,340.570007,333.500000,338.339996,338.339996,1318700
2017-06-16,335.940002,340.989990,331.079987,340.220001,340.220001,2406100
2017-06-19,342.000000,345.190002,339.970001,340.260010,340.260010,1883700
2017-06-20,337.950012,339.929993,329.429993,333.609985,333.609985,2161100
2017-06-21,333.850006,335.369995,332.869995,333.880005,333.880005,1045900
2017-06-22,333.929993,340.239990,333.540009,334.130005,334.130005,1116000
2017-06-23,334.790009,335.429993,326.399994,330.799988,330.799988,3100600
2017-06-26,331.679993,333.640015,330.170013,332.649994,332.649994,941900
2017-06-27,330.750000,332.290009,327.140015,329.869995,329.869995,1448200
2017-06-28,330.559998,340.950012,329.239990,340.299988,340.299988,1513300
2017-06-29,339.380005,340.190002,332.130005,335.739990,335.739990,2025200
2017-06-30,338.290009,338.410004,332.399994,336.850006,336.850006,1394600
2017-07-03,338.260010,339.450012,328.649994,328.670013,328.670013,793700
2017-07-05,329.230011,335.239990,328.799988,335.109985,335.109985,1341900
2017-07-06,334.010010,335.519989,331.059998,332.179993,332.179993,1251900
2017-07-07,332.079987,334.429993,330.579987,332.429993,332.429993,870500
2017-07-10,333.130005,338.399994,332.100006,336.600006,336.600006,1016000
2017-07-11,337.119995,339.850006,334.440002,337.850006,337.850006,953300
2017-07-12,340.790009,344.829987,339.049988,342.649994,342.649994,1071200
2017-07-13,343.070007,343.230011,338.000000,339.040009,339.040009,930200
2017-07-14,340.799988,344.510010,335.790009,342.799988,342.799988,1086000
2017-07-17,342.089996,345.279999,341.950012,342.309998,342.309998,967100
2017-07-18,340.980011,345.420013,338.399994,344.630005,344.630005,895200
2017-07-19,345.019989,347.260010,342.970001,346.609985,346.609985,1256300
2017-07-20,346.470001,349.670013,344.320007,345.299988,345.299988,1244800
2017-07-21,345.299988,351.869995,345.299988,350.070007,350.070007,1340200
2017-07-24,349.790009,350.429993,345.250000,348.079987,348.079987,1473700
2017-07-25,349.470001,350.890015,346.579987,348.000000,348.000000,881700
2017-07-26,348.799988,351.679993,346.029999,348.769989,348.769989,2265800
2017-07-27,354.000000,370.959991,353.019989,366.899994,366.899994,3552400
2017-07-28,365.390015,372.369995,361.000000,370.260010,370.260010,1600300
2017-07-31,396.500000,399.910004,385.399994,391.970001,391.970001,6272700
2017-08-01,392.839996,392.970001,383.730011,387.420013,387.420013,2274000
2017-08-02,386.390015,388.250000,381.700012,385.540009,385.540009,1370400
2017-08-03,384.540009,387.410004,383.290009,384.299988,384.299988,1006600
2017-08-04,385.000000,386.000000,380.559998,384.630005,384.630005,697900
2017-08-07,384.649994,386.450012,380.769989,381.019989,381.019989,1309000
2017-08-08,380.019989,393.239990,378.260010,389.750000,389.750000,1913100
2017-08-09,387.890015,408.829987,386.380005,400.899994,400.899994,3978100
2017-08-10,398.690002,404.059998,396.720001,398.679993,398.679993,2070000
2017-08-11,400.079987,402.450012,392.600006,394.489990,394.489990,2399800
2017-08-14,398.779999,405.329987,397.000000,401.079987,401.079987,2439900
2017-08-15,401.049988,403.359985,395.920013,397.730011,397.730011,2258100
2017-08-16,399.350006,402.489990,397.179993,400.779999,400.779999,1727300
2017-08-17,401.000000,401.649994,393.170013,393.359985,393.359985,1596000
2017-08-18,391.529999,396.269989,390.709991,392.970001,392.970001,1304100
2017-08-21,392.750000,396.899994,391.380005,396.450012,396.450012,970800
2017-08-22,398.149994,399.989990,395.000000,397.049988,397.049988,993700
2017-08-23,396.290009,396.290009,390.260010,390.329987,390.329987,1280600
2017-08-24,390.089996,391.529999,384.239990,389.230011,389.230011,1401100
2017-08-25,391.420013,392.529999,387.510010,388.790009,388.790009,758600
2017-08-28,390.880005,391.200012,385.940002,389.230011,389.230011,988000
2017-08-29,386.600006,390.170013,385.559998,388.820007,388.820007,1118000
2017-08-30,388.220001,395.160004,388.220001,393.369995,393.369995,953900
2017-08-31,394.540009,398.880005,392.660004,398.540009,398.540009,1921800
2017-09-01,398.929993,399.339996,391.869995,392.480011,392.480011,1240600
2017-09-05,392.260010,395.679993,388.010010,393.320007,393.320007,1189200
2017-09-06,393.579987,403.649994,389.299988,402.500000,402.500000,1664500
2017-09-07,404.040009,404.720001,387.890015,395.640015,395.640015,2802000
2017-09-08,394.630005,395.600006,387.000000,392.899994,392.899994,2141700
2017-09-11,394.929993,397.390015,380.690002,381.010010,381.010010,2090700
2017-09-12,380.920013,386.160004,374.700012,381.570007,381.570007,2719900
2017-09-13,381.480011,386.000000,379.480011,385.130005,385.130005,1616200
2017-09-14,382.170013,384.760010,375.760010,376.000000,376.000000,2338000
2017-09-15,375.910004,377.410004,367.690002,369.470001,369.470001,5270000
2017-09-18,370.200012,371.510010,365.899994,368.170013,368.170013,1870900
2017-09-19,368.390015,369.839996,360.429993,364.019989,364.019989,3302200
2017-09-20,365.989990,371.500000,363.500000,367.010010,367.010010,2156500
2017-09-21,365.880005,366.399994,359.089996,361.079987,361.079987,2374100
2017-09-22,359.540009,363.329987,358.750000,360.299988,360.299988,2078500
2017-09-25,358.239990,360.040009,356.109985,357.579987,357.579987,1773000
2017-09-26,359.510010,361.010010,356.579987,359.040009,359.040009,2090900
2017-09-27,359.589996,365.500000,356.880005,362.850006,362.850006,2280100
2017-09-28,359.500000,362.540009,357.260010,360.950012,360.950012,1198200
2017-09-29,359.769989,365.010010,357.679993,363.420013,363.420013,1317400
2017-10-02,364.519989,366.519989,362.869995,364.109985,364.109985,1295200
2017-10-03,363.940002,370.250000,363.230011,369.510010,369.510010,1272000
2017-10-04,368.609985,371.760010,367.600006,371.089996,371.089996,920200
2017-10-05,371.540009,374.989990,369.510010,369.720001,369.720001,1801600
2017-10-06,370.420013,370.850006,366.600006,367.399994,367.399994,1239000
2017-10-09,368.100006,368.690002,364.640015,366.049988,366.049988,1241500
2017-10-10,365.989990,368.160004,362.859985,364.920013,364.920013,1111000
2017-10-11,364.059998,366.970001,361.029999,365.119995,365.119995,1432600
2017-10-12,363.000000,363.000000,352.510010,355.709991,355.709991,2582300
2017-10-13,354.619995,360.220001,347.540009,357.399994,357.399994,2710300
2017-10-16,358.059998,362.779999,357.609985,362.600006,362.600006,1144200
2017-10-17,362.589996,362.589996,356.690002,357.839996,357.839996,1178000
2017-10-18,357.040009,357.500000,350.760010,352.070007,352.070007,1326700
2017-10-19,351.519989,353.589996,348.429993,351.670013,351.670013,2007000
2017-10-20,353.839996,355.500000,350.239990,350.760010,350.760010,1317100
2017-10-23,350.149994,351.019989,344.160004,345.070007,345.070007,1831900
2017-10-24,345.000000,345.230011,339.529999,340.260010,340.260010,2176500
2017-10-25,338.690002,345.510010,336.570007,344.910004,344.910004,3518400
2017-10-26,322.000000,328.089996,312.410004,316.290009,316.290009,8927300
2017-10-27,314.829987,321.910004,308.299988,319.760010,319.760010,3539000
2017-10-30,318.470001,329.720001,316.760010,323.980011,323.980011,3404100
2017-10-31,324.339996,339.420013,321.820007,334.170013,334.170013,3726900
2017-11-01,335.619995,340.739990,335.470001,338.220001,338.220001,2324200
2017-11-02,341.320007,341.670013,334.649994,337.660004,337.660004,2074800
2017-11-03,334.589996,340.579987,328.000000,335.429993,335.429993,2226100
2017-11-06,338.000000,361.279999,336.630005,348.399994,348.399994,3956700
2017-11-07,350.040009,353.989990,342.290009,343.010010,343.010010,1721000
2017-11-08,342.579987,343.839996,335.510010,337.899994,337.899994,1372500
2017-11-09,335.790009,342.339996,333.059998,341.200012,341.200012,1364400
2017-11-10,338.489990,343.399994,337.209991,338.440002,338.440002,870100
2017-11-13,338.500000,343.910004,337.070007,343.720001,343.720001,908700
2017-11-14,341.299988,344.000000,333.970001,336.809998,336.809998,1452300
2017-11-15,337.329987,337.660004,330.500000,334.220001,334.220001,1937500
2017-11-16,333.940002,340.920013,328.500000,340.630005,340.630005,1513200
2017-11-17,341.380005,349.540009,338.959991,341.540009,341.540009,1250500
2017-11-20,341.000000,348.380005,337.959991,338.369995,338.369995,2286900
2017-11-21,339.239990,344.850006,337.640015,338.420013,338.420013,1952100
2017-11-22,337.839996,339.489990,332.440002,334.269989,334.269989,961000
2017-11-24,333.640015,335.440002,326.200012,328.980011,328.980011,769000
2017-11-27,327.690002,327.690002,319.500000,321.839996,321.839996,2092300
2017-11-28,321.950012,327.970001,317.929993,325.890015,325.890015,2749200
2017-11-29,326.600006,332.019989,324.190002,331.670013,331.670013,2320800
2017-11-30,328.350006,330.910004,321.000000,326.209991,326.209991,4063700
2017-12-01,321.940002,340.549988,321.940002,336.269989,336.269989,2168100
2017-12-04,330.200012,347.480011,329.190002,334.000000,334.000000,2629000
2017-12-05,333.269989,338.920013,330.459991,330.950012,330.950012,1529700
2017-12-06,330.959991,334.670013,321.350006,322.640015,322.640015,1536700
2017-12-07,322.000000,330.440002,320.649994,325.220001,325.220001,2064100
2017-12-08,327.820007,329.459991,320.700012,324.500000,324.500000,2025000
2017-12-11,326.790009,332.989990,323.839996,331.489990,331.489990,2022200
2017-12-12,332.070007,332.989990,326.600006,329.989990,329.989990,1966100
2017-12-13,331.350006,334.149994,323.769989,329.000000,329.000000,2059100
2017-12-14,328.559998,330.920013,323.390015,328.679993,328.679993,1603700
2017-12-15,331.980011,331.980011,321.309998,322.309998,322.309998,3538000
2017-12-18,324.470001,326.989990,321.549988,323.230011,323.230011,1985500
2017-12-19,322.649994,324.339996,316.429993,316.970001,316.970001,1726300
2017-12-20,317.059998,317.279999,312.529999,316.380005,316.380005,1949700
2017-12-21,317.859985,336.829987,316.779999,332.940002,332.940002,1866400
2017-12-22,331.489990,341.109985,331.489990,338.200012,338.200012,1459800
2017-12-26,336.839996,340.500000,336.100006,340.399994,340.399994,1123700
2017-12-27,341.399994,341.500000,332.309998,333.250000,333.250000,2044700
2017-12-28,334.450012,339.779999,333.000000,338.029999,338.029999,764600
2017-12-29,335.140015,342.019989,333.820007,335.959991,335.959991,846700
2018-01-02,338.429993,352.820007,337.769989,348.970001,348.970001,2789200
2018-01-03,354.059998,364.380005,349.589996,353.029999,353.029999,2500800
2018-01-04,356.750000,358.000000,346.970001,349.790009,349.790009,1176400
2018-01-05,352.019989,354.399994,349.079987,350.880005,350.880005,1960500
2018-01-08,354.470001,360.190002,351.630005,356.549988,356.549988,1485700
2018-01-09,356.660004,358.769989,354.149994,354.760010,354.760010,938900
2018-01-10,354.019989,356.459991,347.529999,350.829987,350.829987,1092400
2018-01-11,350.279999,356.190002,348.320007,355.269989,355.269989,1191100
2018-01-12,357.390015,359.559998,353.079987,354.000000,354.000000,644600
2018-01-16,352.179993,356.540009,349.869995,352.929993,352.929993,1112500
2018-01-17,358.589996,359.989990,352.070007,357.839996,357.839996,1119500
2018-01-18,356.489990,365.250000,356.489990,365.250000,365.250000,1534600
2018-01-19,366.730011,370.000000,362.799988,366.049988,366.049988,1453400
2018-01-22,366.369995,371.000000,366.000000,370.250000,370.250000,1822000
2018-01-23,367.809998,372.000000,366.160004,369.250000,369.250000,1043100
2018-01-24,370.450012,377.059998,367.269989,376.179993,376.179993,1758300
2018-01-25,376.230011,378.380005,371.700012,375.140015,375.140015,981800
2018-01-26,375.829987,378.140015,374.309998,377.000000,377.000000,1228500
2018-01-29,375.239990,376.619995,370.709991,374.500000,374.500000,925600
2018-01-30,376.369995,377.980011,371.839996,376.570007,376.570007,1241600
2018-01-31,374.809998,379.329987,373.209991,377.250000,377.250000,2152800
2018-02-01,376.109985,380.260010,371.140015,371.179993,371.179993,1928200
2018-02-02,380.000000,396.640015,375.500000,387.500000,387.500000,4374900
2018-02-05,391.600006,395.000000,371.470001,372.570007,372.570007,2872600
2018-02-06,366.079987,370.959991,360.119995,369.750000,369.750000,4492100
2018-02-07,367.109985,370.519989,360.059998,363.549988,363.549988,1555000
2018-02-08,362.100006,363.040009,346.130005,348.649994,348.649994,1769900
2018-02-09,351.410004,355.559998,343.149994,349.429993,349.429993,1908200
2018-02-12,350.260010,360.380005,350.000000,357.880005,357.880005,855100
2018-02-13,354.459991,357.489990,353.410004,355.679993,355.679993,772400
2018-02-14,354.059998,359.290009,352.010010,358.940002,358.940002,915500
2018-02-15,359.290009,365.920013,355.630005,363.670013,363.670013,1096700
2018-02-16,364.029999,370.089996,361.489990,365.660004,365.660004,752000
2018-02-20,364.980011,365.230011,358.670013,358.769989,358.769989,802900
2018-02-21,359.339996,367.380005,356.510010,360.970001,360.970001,878300
2018-02-22,361.019989,365.260010,355.019989,356.750000,356.750000,601100
2018-02-23,359.730011,368.089996,356.269989,365.059998,365.059998,613500
2018-02-26,365.320007,368.369995,357.290009,358.019989,358.019989,770200
2018-02-27,357.760010,359.750000,351.119995,351.220001,351.220001,946400
2018-02-28,352.940002,353.040009,341.709991,341.929993,341.929993,1065700
2018-03-01,342.720001,349.649994,337.609985,339.410004,339.410004,1363500
2018-03-02,336.859985,339.730011,331.809998,332.750000,332.750000,1986300
2018-03-05,330.510010,349.529999,328.929993,346.600006,346.600006,2740400
2018-03-06,349.170013,349.230011,336.290009,337.959991,337.959991,1188300
2018-03-07,337.500000,339.730011,334.160004,338.670013,338.670013,1058900
2018-03-08,339.510010,343.489990,338.040009,341.190002,341.190002,1058300
2018-03-09,342.049988,349.390015,340.260010,347.589996,347.589996,940200
2018-03-12,349.559998,369.510010,349.559998,359.220001,359.220001,2001300
2018-03-13,361.049988,362.839996,348.190002,350.010010,350.010010,823300
2018-03-14,351.350006,352.170013,339.799988,340.959991,340.959991,1298800
2018-03-15,340.140015,343.690002,337.140015,339.549988,339.549988,834100
2018-03-16,341.230011,344.760010,339.850006,342.170013,342.170013,2883000
2018-03-19,340.690002,340.690002,331.489990,332.989990,332.989990,1370100
2018-03-20,332.869995,333.850006,327.399994,327.609985,327.609985,1087900
2018-03-21,326.899994,329.970001,324.799988,325.470001,325.470001,907300
2018-03-22,322.649994,323.350006,319.359985,322.970001,322.970001,2769200
2018-03-23,322.660004,323.739990,311.779999,312.390015,312.390015,1195400
2018-03-26,316.450012,316.899994,307.230011,312.179993,312.179993,1747500
